hhinc8,owncar,longitude,latitude
2,1,-82.96766678,40.01904183
2,1,-82.97081784,40.01817403
2,1,-82.98018115,40.01533859
4,2,-82.97319807,40.01112146
1,2,-82.98143079,40.01720003
1,2,-82.97842448,40.02064761
1,2,-82.97525045,40.01805711
3,2,-82.97249239,40.02010017
1,2,-82.97731964,40.01642432
1,2,-82.9756154,40.02050192
1,2,-82.96963261,40.0197924
1,2,-82.9722436,40.01274987
1,2,-82.97126464,40.01248959
1,2,-82.97207174,40.01040013
1,2,-82.97222899,40.02089669
1,2,-82.97692429,40.01864256
6,2,-82.96967047,40.02075229
2,2,-82.97854495,40.01936111
6,2,-82.97470455,40.01188256
4,2,-82.96969956,40.01560468
3,2,-82.97945724,40.01591077
3,2,-82.96945865,40.01450729
8,2,-82.9752199,40.01798344
1,2,-82.97200902,40.01848723
1,1,-82.97884772,40.01722803
1,2,-82.97585951,40.01445824
1,2,-82.98076075,40.01801992
1,2,-82.97145796,40.02011928
2,2,-82.97767863,40.01843726
2,2,-82.97717746,40.01756393
2,2,-82.97028926,40.01498417
2,1,-82.97308387,40.01029425
2,1,-82.97928769,40.01531948
1,1,-82.96861959,40.01732212
4,2,-82.9682656,40.01781244
8,2,-82.96984409,40.01401018
5,2,-82.97358933,40.01636299
4,2,-82.97326584,40.00930598
1,2,-82.97064342,40.01145696
1,2,-82.96921712,40.01258678
1,2,-82.97786227,40.02034456
1,2,-82.97030678,40.01910122
5,2,-82.97438707,40.0111988
5,2,-82.97021934,40.01624739
5,2,-82.97259133,40.0202017
7,2,-82.97677046,40.01922486
1,2,-82.96893408,40.01321625
5,2,-82.97895448,40.01773969
1,2,-82.97623509,40.0207668
5,2,-82.97643564,40.01101896
6,2,-82.96957067,40.01393827
3,2,-82.97149273,40.01132166
1,2,-82.97409761,40.02067074
1,2,-82.97986988,40.01511881
6,1,-82.97418547,40.01857397
1,1,-82.97169111,40.0191671
1,1,-82.97571983,40.01999304
6,2,-82.96933877,40.02058609
4,2,-82.97866768,40.01537261
4,1,-82.97183439,40.0170749
1,1,-82.97119255,40.0119686
6,2,-82.98116096,40.01814002
3,2,-82.97341519,40.00898859
3,2,-82.96901031,40.01707855
3,2,-82.96953461,40.01233724
1,2,-82.970628,40.01836781
6,2,-82.96944233,40.01059631
6,2,-82.97918212,40.01948129
1,2,-82.97229552,40.0196564
1,2,-82.97862546,40.01778315
1,2,-82.97607594,40.01507081
1,2,-82.97492876,40.02127769
1,2,-82.97354628,40.01079015
4,2,-82.96972009,40.01160041
4,2,-82.97766968,40.01915547
4,2,-82.98098298,40.02023817
2,2,-82.97197428,40.01091596
6,2,-82.97355658,40.01799841
6,2,-82.97806776,40.0143187
1,2,-82.96976722,40.01118933
5,2,-82.97216245,40.02026432
4,2,-82.97088911,40.01459647
4,2,-82.97115565,40.01435506
7,2,-82.96801891,40.01739024
2,1,-82.98007792,40.01542134
5,2,-82.97057671,40.01545832
5,2,-82.97250151,40.0163684
2,1,-82.97897497,40.02094688
2,1,-82.97688853,40.01535005
6,2,-82.968876,40.0188913
4,2,-82.96963829,40.01931098
5,2,-82.97628593,40.01825085
3,2,-82.98087426,40.01970877
4,2,-82.97018677,40.01267917
1,1,-82.97569897,40.01404227
4,1,-82.98140449,40.01685294
4,1,-82.97798708,40.02052434
4,1,-82.97400881,40.01853345
4,1,-82.97253801,40.01435635
1,1,-82.97966274,40.0180904
1,1,-82.97684189,40.01916727
1,1,-82.97130972,40.01427555
3,2,-82.97718742,40.01929173
4,2,-82.97891788,40.01514345
4,2,-82.97992529,40.01432451
1,2,-82.97709914,40.01519558
1,2,-82.97600453,40.02032159
1,2,-82.97250235,40.01798194
6,2,-82.97401831,40.01585615
3,2,-82.97706415,40.01890547
5,2,-82.97630888,40.01981376
4,2,-82.97158503,40.01521276
4,2,-82.97162593,40.01006852
2,2,-82.97359792,40.01903602
6,2,-82.9690967,40.01807226
6,2,-82.97766953,40.01682119
1,1,-82.96969912,40.01861506
3,2,-82.97640461,40.01675186
4,2,-82.97062648,40.01121398
1,2,-82.96958132,40.01336366
1,2,-82.97048337,40.0129941
1,1,-82.97672703,40.01828799
7,2,-82.97396138,40.00938624
4,2,-82.97643897,40.01025564
5,2,-82.96831524,40.0169112
2,1,-82.978545,40.02081532
2,1,-82.97926077,40.01578626
7,2,-82.97225297,40.00995882
3,2,-82.97767644,40.01975836
3,2,-82.97721259,40.01949155
1,2,-82.97490741,40.0211978
1,2,-82.97369508,40.01501914
2,1,-82.97024532,40.01896949
2,1,-82.97356968,40.01009359
4,1,-82.97474757,40.0162319
5,2,-82.97871671,40.01538433
1,1,-82.975555,40.00919596
1,1,-82.97226625,40.01104707
1,1,-82.96880917,40.01180163
4,2,-82.97020712,40.01557673
4,1,-82.98081228,40.0212595
4,1,-82.9701316,40.01630984
4,2,-82.98022738,40.02106336
3,2,-82.97575366,40.013312
2,1,-82.97407707,40.01113943
3,2,-82.9778455,40.01841177
7,1,-82.98061042,40.01757251
5,2,-82.96890703,40.01571688
1,1,-82.97016994,40.02001177
1,1,-82.96968008,40.01770041
1,1,-82.98157225,40.02046829
1,1,-82.97536986,40.01314057
1,1,-82.9707695,40.01611244
4,2,-82.9772313,40.0196887
4,2,-82.9694426,40.01545942
4,2,-82.97713323,40.01842382
1,2,-82.9748587,40.01287105
4,2,-82.97656468,40.02036535
1,2,-82.9749802,40.01759636
4,2,-82.97486313,40.0137723
5,2,-82.96878468,40.01364475
2,2,-82.9792205,40.01957081
1,2,-82.96907096,40.01851679
1,2,-82.97602539,40.01368814
1,2,-82.97410339,40.01804795
3,2,-82.973996,40.01077995
1,2,-82.9721753,40.01258385
1,2,-82.97419985,40.01344843
1,2,-82.98097842,40.01864646
1,2,-82.97586817,40.01269462
1,2,-82.97583886,40.01859078
4,2,-82.97292248,40.01900735
3,2,-82.9766254,40.01884684
1,2,-82.97294577,40.01626161
5,2,-82.96750776,40.01994
4,2,-82.97901478,40.02028781
4,2,-82.98101672,40.01614317
4,2,-82.97451025,40.01423651
4,2,-82.97828452,40.01788522
2,2,-82.98141956,40.01543234
4,2,-82.97427016,40.01842541
4,2,-82.97403589,40.00944523
5,2,-82.97645457,40.01254705
3,2,-82.98095341,40.02128309
1,2,-82.96946206,40.0126987
3,1,-82.97336814,40.00987748
3,2,-82.97576221,40.01794486
1,2,-82.97573029,40.01995146
3,2,-82.97268887,40.01247846
3,2,-82.97465407,40.02039483
3,2,-82.97355124,40.01505751
3,2,-82.96846116,40.01225926
2,1,-82.97442341,40.020113
3,2,-82.98124363,40.01694331
1,2,-82.97976179,40.02070809
5,2,-82.98023697,40.01615367
5,2,-82.97209659,40.01209428
3,2,-82.97961031,40.01410351
3,2,-82.96933283,40.0178992
1,2,-82.97165248,40.01090756
5,2,-82.97504806,40.01041562
4,2,-82.9736496,40.01920716
1,2,-82.9678298,40.01340191
3,1,-82.97463033,40.01079181
2,2,-82.9717523,40.01187144
2,1,-82.97006462,40.01404909
2,1,-82.96789201,40.01354501
1,1,-82.96802652,40.01782196
5,2,-82.98086341,40.01838914
3,1,-82.97586252,40.01895183
5,2,-82.96970332,40.01672795
3,2,-82.97412222,40.015828
2,2,-82.96810203,40.01521052
1,2,-82.96794076,40.01706913
3,2,-82.97159051,40.01599498
1,2,-82.97173503,40.01812889
5,2,-82.98001512,40.01934323
3,1,-82.97830001,40.01754452
3,1,-82.96790212,40.01585128
2,2,-82.97200677,40.0098291
5,2,-82.97402175,40.01662896
3,1,-82.97201787,40.01000369
3,2,-82.97156416,40.01136442
3,1,-82.97543335,40.01108351
3,2,-82.97260827,40.01950325
3,1,-82.97005536,40.01285065
3,2,-82.97172511,40.01454515
1,2,-82.97433904,40.01715625
3,2,-82.97546295,40.00968593
3,2,-82.96806244,40.01492396
1,1,-82.9759182,40.01804953
2,2,-82.98033342,40.02026623
1,2,-82.96784654,40.01837328
4,2,-82.96874497,40.01716063
3,1,-82.97597805,40.02006244
1,2,-82.97821758,40.02043575
3,2,-82.97866869,40.01978418
3,1,-82.97243763,40.01463419
5,1,-82.97055927,40.00971256
5,2,-82.98010486,40.01734743
1,2,-82.96979238,40.0208896
3,2,-82.97473124,40.00940547
1,2,-82.96934429,40.01695738
1,2,-82.97358113,40.01050458
3,1,-82.97374479,40.01340461
3,1,-82.98002139,40.0155112
2,1,-82.96570523,40.01631676
1,2,-82.9561319,40.01800769
1,1,-82.95602061,40.01799988
1,1,-82.96228413,40.01405695
4,2,-82.96482646,40.01392894
4,2,-82.96587108,40.01215889
2,1,-82.96082746,40.01410579
3,2,-82.9623668,40.0186029
5,2,-82.96664897,40.01140059
1,2,-82.96610814,40.01754883
4,2,-82.95878647,40.01808167
1,2,-82.96121658,40.0165604
2,1,-82.96716041,40.01385533
6,2,-82.96267902,40.01919587
1,1,-82.96745818,40.01825455
8,2,-82.96458466,40.01876895
1,1,-82.96852864,40.01073322
5,2,-82.95924479,40.01496069
1,1,-82.96581741,40.01987469
6,2,-82.95734815,40.01341441
6,2,-82.96276575,40.01356567
4,2,-82.96498829,40.01827862
1,1,-82.95656584,40.01350172
2,1,-82.95622418,40.01894368
1,1,-82.96733239,40.01715604
4,2,-82.95712833,40.01459581
2,1,-82.96696191,40.01474913
6,2,-82.95790307,40.01738605
6,2,-82.96536257,40.01726005
4,2,-82.95844869,40.01878449
1,1,-82.95715738,40.019519
6,2,-82.96467433,40.01929498
1,1,-82.96299296,40.0141443
1,1,-82.96374132,40.01701092
4,1,-82.96438406,40.01483358
4,1,-82.96684727,40.0182872
4,2,-82.96017976,40.01685063
3,2,-82.95798935,40.01601235
3,2,-82.96751641,40.01622317
4,2,-82.96718204,40.02067994
2,1,-82.96673539,40.01860329
2,1,-82.96076476,40.01805631
3,2,-82.95629514,40.0172236
1,1,-82.9600457,40.0178218
1,1,-82.95701279,40.01621054
1,2,-82.96715271,40.01010013
1,1,-82.95720039,40.01925631
1,1,-82.96441234,40.01618443
1,1,-82.96626365,40.01817612
3,2,-82.96212675,40.01954764
1,1,-82.96712185,40.01392901
1,1,-82.96841078,40.01052566
1,1,-82.96718874,40.01592573
3,2,-82.95765428,40.01494303
1,1,-82.96587478,40.01728859
1,1,-82.96146634,40.01945691
3,1,-82.96216833,40.0207788
1,1,-82.96777559,40.016624
1,2,-82.9672018,40.01533358
2,1,-82.95797158,40.01359243
1,1,-82.966479,40.01646274
2,2,-82.96148499,40.01455746
1,1,-82.95937281,40.01671085
1,1,-82.96461981,40.02041774
6,2,-82.96623343,40.01385852
1,1,-82.96611242,40.02061394
1,1,-82.96780765,40.01712328
1,2,-82.95785928,40.01370726
1,2,-82.96682244,40.01691954
1,2,-82.96517137,40.01537682
4,2,-82.96147689,40.01478351
3,2,-82.96764214,40.01527555
1,2,-82.95914943,40.01646862
1,2,-82.96289578,40.0171785
1,1,-82.96523909,40.01862136
6,2,-82.96119839,40.01347818
8,2,-82.96058534,40.02065207
1,2,-82.96485187,40.01831008
4,2,-82.96275045,40.01731351
6,2,-82.95984665,40.01843448
6,2,-82.96672386,40.01884661
3,1,-82.9683996,40.01198116
1,1,-82.96515654,40.02008114
1,1,-82.95724793,40.01771175
6,2,-82.96005426,40.01657805
1,1,-82.96383664,40.02048219
1,2,-82.9670696,40.02034561
6,2,-82.96569458,40.01361679
8,2,-82.95925185,40.01879772
1,1,-82.960861,40.01929528
2,1,-82.96905723,40.01014482
2,1,-82.9634403,40.01855938
2,1,-82.96402653,40.01410455
6,2,-82.96596568,40.01264127
1,1,-82.96772886,40.0150358
8,2,-82.95848955,40.01710464
1,1,-82.96456687,40.01460973
2,2,-82.95929103,40.01696026
4,2,-82.95943689,40.01878536
1,1,-82.96036643,40.0201671
1,1,-82.9601617,40.01923816
1,1,-82.96429415,40.01508736
4,2,-82.96124205,40.01484357
5,1,-82.96725064,40.01176466
4,2,-82.96278771,40.01350032
4,1,-82.9645806,40.01349682
3,1,-82.95775714,40.01396044
4,2,-82.96693071,40.01262104
2,2,-82.96371269,40.01930184
3,2,-82.96035312,40.01921957
1,1,-82.96758672,40.01210056
1,1,-82.963748,40.01996708
4,2,-82.96578423,40.01421364
4,2,-82.96370514,40.01869545
4,2,-82.96088838,40.01746142
2,1,-82.95938462,40.01627547
1,2,-82.95948195,40.01678851
1,2,-82.96644429,40.0104916
6,2,-82.96739191,40.01684329
6,2,-82.96548732,40.017286
1,2,-82.95784366,40.01524668
1,2,-82.96215498,40.01852981
1,2,-82.95621148,40.01893312
6,2,-82.96707812,40.01954645
1,1,-82.95607102,40.01953404
4,2,-82.96677062,40.01500622
1,2,-82.95790571,40.01587969
1,1,-82.9582788,40.01367004
1,1,-82.95949556,40.0151581
4,2,-82.9646929,40.01740114
4,2,-82.96356113,40.01711449
4,2,-82.9637273,40.01835256
4,2,-82.96600096,40.01067405
4,2,-82.96775124,40.01216299
6,2,-82.96222526,40.02034464
4,2,-82.96280728,40.01965349
4,2,-82.96836171,40.01093069
4,2,-82.96163547,40.01671056
2,1,-82.96743043,40.01104383
2,2,-82.9569748,40.01462161
2,2,-82.96553932,40.01231354
2,2,-82.96360806,40.01467098
2,2,-82.95646026,40.01800007
4,2,-82.96393364,40.01493094
1,2,-82.96374111,40.02056714
4,2,-82.96154048,40.01516579
4,2,-82.96361567,40.02026854
3,2,-82.96516611,40.01610032
3,2,-82.96661533,40.01640017
4,1,-82.96770799,40.0173844
3,1,-82.95789894,40.01352967
3,1,-82.96600392,40.01146458
3,1,-82.95886282,40.02055056
3,1,-82.96778676,40.01283279
1,2,-82.96463927,40.01874432
1,1,-82.95633425,40.01966677
1,1,-82.96221156,40.01627855
1,1,-82.96131054,40.0190507
1,1,-82.966197,40.01675172
6,2,-82.96498883,40.01444604
6,2,-82.95846152,40.01389405
1,2,-82.96080108,40.01837305
1,2,-82.96317911,40.01365125
2,1,-82.96579036,40.01569203
2,1,-82.9581815,40.01612893
1,1,-82.95916019,40.01645021
1,1,-82.96127329,40.01757474
1,1,-82.96613559,40.01733355
1,1,-82.96013097,40.02060118
3,1,-82.96629392,40.01315957
3,2,-82.96560682,40.01404923
4,2,-82.95720722,40.01571226
1,2,-82.96668437,40.01449684
1,1,-82.96111985,40.01397524
3,1,-82.9591119,40.01454517
3,2,-82.96662416,40.01520841
1,1,-82.96492749,40.01393276
1,2,-82.95775539,40.01354001
1,2,-82.9592692,40.01654942
1,1,-82.96661072,40.01680032
1,1,-82.96595299,40.01496525
1,1,-82.95972695,40.01740434
1,1,-82.96596866,40.0185195
1,1,-82.95817421,40.01851586
1,1,-82.96331372,40.01533131
3,2,-82.95960898,40.01781269
3,2,-82.95710763,40.01692772
4,2,-82.95828786,40.01476522
4,2,-82.96346718,40.02030011
3,2,-82.96592596,40.01194356
3,1,-82.95867583,40.0185312
3,1,-82.9579524,40.01955435
7,2,-82.96324268,40.01593619
3,2,-82.95705056,40.02033624
2,2,-82.9664086,40.01066134
3,2,-82.96247449,40.01698936
2,2,-82.96518901,40.01640145
3,2,-82.96028451,40.01645639
3,2,-82.95646665,40.01620009
3,2,-82.96185241,40.01426535
1,2,-82.9645979,40.01527174
6,2,-82.95942993,40.01560586
4,2,-82.95922406,40.01848715
4,2,-82.96213049,40.01362197
4,2,-82.95864506,40.0190955
1,1,-82.9642233,40.01916187
1,1,-82.96488052,40.02007081
1,1,-82.96288339,40.0170033
4,2,-82.95707886,40.0139535
2,2,-82.95791063,40.01473442
4,2,-82.96759168,40.0170338
2,1,-82.96751507,40.01578903
4,2,-82.9644213,40.01977697
4,2,-82.96371492,40.01367957
4,2,-82.96450704,40.01505468
2,1,-82.96477859,40.01926314
4,2,-82.96025623,40.01855955
4,2,-82.95691361,40.01984355
4,2,-82.96415128,40.01818769
1,1,-82.96420531,40.0173366
1,1,-82.96015587,40.01853771
1,1,-82.96011406,40.01519866
1,1,-82.95674544,40.01758461
1,1,-82.96027684,40.01710167
1,1,-82.96224712,40.01889217
3,2,-82.96781811,40.01396612
4,1,-82.96516392,40.01408132
4,2,-82.96095795,40.01461467
2,1,-82.95778402,40.01707248
6,2,-82.96377179,40.0157726
2,2,-82.95661756,40.01571571
6,2,-82.95805266,40.02015193
3,2,-82.96287636,40.01736457
6,1,-82.96604854,40.0105827
3,2,-82.96598549,40.0155284
3,2,-82.96307873,40.01846177
3,2,-82.9605612,40.02018275
3,2,-82.95860863,40.0198609
1,2,-82.96755589,40.01054348
3,2,-82.96740651,40.01153438
3,2,-82.96050515,40.0152866
1,2,-82.96749228,40.01017281
1,2,-82.961838,40.01948305
6,2,-82.96661759,40.01941935
6,2,-82.96825518,40.0097584
1,1,-82.96240005,40.01630173
1,1,-82.96579088,40.01161113
1,1,-82.96633035,40.01405034
5,2,-82.95993363,40.01814923
1,2,-82.96725105,40.01973648
1,2,-82.9672871,40.00950926
1,2,-82.96182724,40.01346793
1,2,-82.958371,40.01471485
1,2,-82.95739427,40.01555461
1,2,-82.96774228,40.0104726
1,2,-82.96410505,40.01836746
1,2,-82.95928605,40.0201784
2,1,-82.96573103,40.01907514
2,1,-82.96711323,40.01388476
4,2,-82.96937498,40.00977738
6,2,-82.96865822,40.01102745
2,1,-82.96740968,40.02094527
4,2,-82.96385138,40.01480075
4,1,-82.96332539,40.01837845
3,2,-82.96690102,40.01780951
1,2,-82.95682836,40.01916657
1,2,-82.96746411,40.01396843
1,2,-82.96057231,40.01601363
1,1,-82.95693423,40.01517952
1,1,-82.95767724,40.0148975
3,2,-82.96750539,40.01329927
3,2,-82.96633474,40.01651161
1,1,-82.96483458,40.02069709
3,2,-82.96707356,40.01253409
3,1,-82.9571203,40.01331654
3,1,-82.96736386,40.01800266
3,1,-82.96398143,40.01508974
3,1,-82.96372666,40.01389502
3,1,-82.96909477,40.01067113
1,2,-82.96769662,40.0129709
1,2,-82.96737307,40.00958376
3,2,-82.95896381,40.01366023
3,2,-82.96550814,40.01806957
6,2,-82.95827169,40.01587208
1,2,-82.96123984,40.01871667
1,2,-82.96550295,40.01970218
4,2,-82.95733635,40.01531499
4,2,-82.96462999,40.01520054
2,2,-82.95881686,40.01935325
3,2,-82.9595042,40.01826213
3,2,-82.96247007,40.01834306
3,2,-82.96766209,40.01146794
3,2,-82.95706039,40.01366254
3,2,-82.96511092,40.01844809
6,2,-82.95999027,40.02004339
6,2,-82.9580419,40.01763573
6,2,-82.96659527,40.01687072
6,2,-82.9575683,40.01402414
1,2,-82.96447795,40.01652025
1,2,-82.96568123,40.01732066
1,2,-82.96254379,40.01753589
4,1,-82.95637154,40.01658811
3,2,-82.96792273,40.01143476
3,2,-82.96428475,40.01648231
3,2,-82.96492738,40.01560551
6,2,-82.95664574,40.01763526
6,2,-82.96609223,40.01842351
1,1,-82.96061635,40.02010095
2,2,-82.96648056,40.0172036
2,2,-82.96666633,40.01021265
2,2,-82.96518183,40.0175769
1,1,-82.95673129,40.01838634
4,2,-82.9669635,40.01375928
4,2,-82.9623261,40.01779104
3,1,-82.96741912,40.01689156
1,1,-82.95939133,40.01476534
1,2,-82.96543682,40.01942837
1,2,-82.95924731,40.01360221
1,1,-82.95652704,40.01639779
2,2,-82.96142059,40.01637949
2,2,-82.962313,40.01707168
2,1,-82.96633777,40.01505049
3,2,-82.95665194,40.01620999
6,2,-82.96641384,40.0157537
1,2,-82.96234442,40.0187089
4,2,-82.96402041,40.01901281
6,2,-82.95835942,40.01503108
1,1,-82.96677666,40.01069098
1,2,-82.9636177,40.02037749
3,2,-82.95654123,40.01895146
3,2,-82.95958956,40.0162462
3,2,-82.96846481,40.01082389
1,1,-82.9569126,40.01550156
1,1,-82.95864386,40.01827852
5,2,-82.96626984,40.01901423
6,2,-82.96015022,40.01455057
1,1,-82.96466651,40.0148492
6,2,-82.96608278,40.0189147
1,2,-82.96171342,40.01500831
4,1,-82.96149093,40.01825866
4,1,-82.96139394,40.01709037
2,2,-82.96344426,40.01727436
2,2,-82.96713093,40.01274295
2,2,-82.96677854,40.01133449
1,2,-82.96850934,40.01124621
5,2,-82.96638032,40.01192977
1,2,-82.96895227,40.00958746
1,1,-82.96619068,40.01007133
2,2,-82.95984882,40.01546638
2,2,-82.96509426,40.0173403
1,1,-82.96450549,40.0172637
1,1,-82.96021677,40.01466179
1,1,-82.96887207,40.01016502
4,2,-82.96286927,40.01633469
4,2,-82.96638316,40.02024953
3,2,-82.96625694,40.01733909
4,1,-82.96498435,40.01789667
7,2,-82.96510551,40.01632733
4,2,-82.96523896,40.01473496
1,1,-82.9569264,40.01925815
1,1,-82.9629203,40.01843652
2,2,-82.95832571,40.01358017
3,2,-82.96665008,40.01933375
3,2,-82.96011838,40.01552324
3,2,-82.95861108,40.01506745
3,2,-82.96153558,40.01609183
3,2,-82.96737166,40.01182547
1,2,-82.95755726,40.01537563
3,2,-82.96706765,40.01416746
3,2,-82.96564201,40.02034802
4,2,-82.95970384,40.01727334
4,2,-82.96310904,40.01637066
5,2,-82.96726943,40.01708981
2,1,-82.96730521,40.01630115
1,1,-82.96209237,40.01584766
2,1,-82.96746019,40.01901614
5,2,-82.9612697,40.01399226
4,1,-82.96695499,40.01324071
6,2,-82.96844682,40.00999939
6,2,-82.96099044,40.01944414
6,2,-82.95781366,40.01438759
1,2,-82.95697793,40.02000114
1,2,-82.96573838,40.01749368
8,2,-82.95703911,40.01888701
4,2,-82.95817442,40.01773566
3,1,-82.96141543,40.01587859
3,1,-82.96172332,40.02004555
3,1,-82.96019508,40.01525068
3,1,-82.96769043,40.00952112
3,2,-82.96618247,40.02017767
1,1,-82.95677282,40.01865758
1,1,-82.96663524,40.01535002
4,2,-82.96090605,40.01985269
4,2,-82.9577991,40.01638478
1,1,-82.95843103,40.02037171
4,2,-82.96519169,40.01696644
4,2,-82.95685671,40.01963383
4,2,-82.96789758,40.01262474
4,2,-82.95965226,40.01606147
5,1,-82.96721037,40.0165828
6,2,-82.96598472,40.0167594
1,1,-82.95721496,40.01506406
1,2,-82.96050913,40.01857755
2,2,-82.96437701,40.01716446
2,1,-82.96037953,40.01630553
3,2,-82.95770592,40.01757536
3,2,-82.95870985,40.0168334
3,2,-82.96686802,40.01255191
3,2,-82.9577509,40.01429035
4,2,-82.96192084,40.01365121
4,2,-82.96114567,40.01375075
4,2,-82.96200801,40.01691261
4,2,-82.95738931,40.01713784
4,2,-82.96289353,40.01931303
4,2,-82.95691073,40.01725663
4,2,-82.96658864,40.01334969
4,2,-82.96170482,40.01508299
4,2,-82.96662893,40.01560586
4,2,-82.96253769,40.01535127
1,2,-82.96541981,40.01440132
3,1,-82.96025065,40.01808143
3,2,-82.95951191,40.01951738
3,1,-82.96766837,40.01206154
3,1,-82.95683136,40.01335016
3,1,-82.95967861,40.01558172
3,2,-82.95894814,40.01697124
1,1,-82.96541684,40.01694058
2,1,-82.96075125,40.01396066
8,2,-82.96757908,40.01538325
1,1,-82.96066978,40.02061325
3,2,-82.95815553,40.01717223
3,2,-82.96636995,40.02050802
3,2,-82.95956052,40.01697756
2,2,-82.96229724,40.01791128
2,2,-82.96383621,40.01517031
4,2,-82.96173099,40.01947606
4,2,-82.96355287,40.01469092
4,2,-82.96354658,40.01688591
4,2,-82.96202398,40.01850567
1,1,-82.9666426,40.01010653
1,1,-82.96030403,40.01643858
3,1,-82.95652763,40.02010328
3,1,-82.96186078,40.01594926
3,1,-82.96768386,40.01636695
3,1,-82.96906278,40.01081123
4,2,-82.96716146,40.01405663
2,1,-82.96253869,40.01362334
2,1,-82.96182316,40.01661942
4,2,-82.95856754,40.01919167
2,1,-82.95876627,40.01816475
2,1,-82.96615556,40.01262903
4,2,-82.96064456,40.01412552
4,2,-82.95923415,40.01995704
2,1,-82.95730675,40.01827036
2,1,-82.96435805,40.01423401
2,1,-82.96378829,40.01816537
2,1,-82.9622593,40.02090655
4,2,-82.96739757,40.01428613
1,2,-82.9615239,40.0177147
3,1,-82.96696611,40.01383187
3,1,-82.96551424,40.01806919
3,1,-82.96330088,40.01688862
1,2,-82.95978014,40.01482139
4,2,-82.95852149,40.01966343
3,2,-82.95685046,40.01649522
3,2,-82.95895523,40.01437713
3,2,-82.95897742,40.01772494
3,2,-82.96480215,40.01624101
6,2,-82.95670049,40.01608586
5,2,-82.96865338,40.01130691
2,1,-82.96414473,40.01662876
1,1,-82.96364113,40.01651954
6,2,-82.95706012,40.01700002
5,2,-82.95985478,40.01798817
7,2,-82.96016932,40.01567107
2,2,-82.96262553,40.0143883
2,2,-82.96670861,40.01984023
1,2,-82.95866764,40.01654066
1,2,-82.95929716,40.01365102
3,2,-82.95956553,40.01935584
3,2,-82.96725393,40.01793294
3,2,-82.96756134,40.01530053
1,2,-82.96759842,40.01110235
1,2,-82.96645952,40.01665698
3,2,-82.96478048,40.01914978
3,2,-82.95626057,40.01952006
1,2,-82.95835553,40.02026123
4,2,-82.96041707,40.01384958
1,1,-82.95965411,40.01809695
1,2,-82.95811082,40.01745021
3,2,-82.96183481,40.0136683
3,2,-82.96311871,40.01544582
3,2,-82.9584039,40.01408571
3,2,-82.96728847,40.01634927
3,2,-82.95664369,40.01679286
3,2,-82.96538629,40.01299891
1,2,-82.96020698,40.01496005
1,2,-82.96019936,40.01776451
1,2,-82.96649428,40.0160801
4,2,-82.960838,40.01362462
8,2,-82.95648646,40.01907584
1,2,-82.96168661,40.01672434
2,2,-82.95910766,40.01422387
1,2,-82.96250845,40.02055227
1,2,-82.96361972,40.01768666
4,2,-82.9586328,40.02023523
1,2,-82.95672559,40.018766
1,1,-82.95904682,40.01755658
1,1,-82.9566559,40.02045213
1,1,-82.9643931,40.01913881
5,2,-82.96558408,40.01880255
4,2,-82.95670743,40.01667743
6,2,-82.96639363,40.01729593
6,2,-82.96722408,40.01106659
4,2,-82.96744023,40.01268175
1,1,-82.9587923,40.01625873
3,2,-82.96122878,40.01568901
3,1,-82.95659277,40.01992214
3,1,-82.96340957,40.01714859
5,2,-82.96511763,40.01844253
3,1,-82.96302377,40.0179594
3,2,-82.9598086,40.01446782
4,1,-82.96687606,40.01625154
1,1,-82.96777166,40.01511448
1,2,-82.96466876,40.01899465
2,2,-82.96059666,40.01362678
5,2,-82.959813,40.01551141
6,2,-82.9582301,40.01849282
4,2,-82.96589031,40.01399143
4,2,-82.96702099,40.01152033
6,2,-82.96291512,40.01408755
6,2,-82.96465959,40.01689617
7,2,-82.96043945,40.01583404
1,2,-82.9592085,40.01588486
4,1,-82.96714776,40.01389266
1,1,-82.96829713,40.01195773
2,1,-82.96564569,40.01563413
1,2,-82.96600977,40.01056014
4,2,-82.95933853,40.01923473
2,2,-82.96518085,40.01389898
1,2,-82.95822999,40.01642457
1,1,-82.95933626,40.02038858
3,2,-82.96816794,40.01115393
7,2,-82.96284579,40.01669649
1,2,-82.96632328,40.01356843
1,2,-82.95892075,40.02051851
1,2,-82.96059783,40.01682283
1,2,-82.96402928,40.01689329
2,2,-82.95636742,40.01688533
1,1,-82.95676446,40.01525218
4,1,-82.95818843,40.01398929
4,2,-82.96468298,40.0150067
1,1,-82.96427023,40.01690288
1,1,-82.96642415,40.01564908
1,1,-82.96557355,40.01990916
2,2,-82.96394308,40.01518318
4,1,-82.9629325,40.01366143
1,2,-82.9651859,40.01693516
3,2,-82.96763358,40.01828456
3,1,-82.96850221,40.01099153
3,1,-82.96028199,40.01874223
1,1,-82.96307204,40.01984192
4,2,-82.96787018,40.00953828
1,1,-82.96585519,40.01578243
1,1,-82.96610984,40.01706104
3,2,-82.96648114,40.01094628
3,2,-82.95772357,40.01947278
4,2,-82.95692231,40.01511621
6,2,-82.96071024,40.01874943
6,2,-82.96461017,40.0200026
3,2,-82.95761036,40.01881283
8,2,-82.95748641,40.02051256
1,1,-82.96149711,40.0147204
2,2,-82.96419465,40.01369776
2,2,-82.96201209,40.01811211
6,2,-82.96391931,40.01929397
6,2,-82.95666312,40.01799534
